,PC1,PC2,dataset
227,-0.0771079818923,-0.0817456577917,crc_chen
228,-0.0385846987,-0.000472746393272,crc_chen
229,-0.23062851381,0.146118838845,crc_chen
230,0.137294356849,0.045229731845,crc_chen
231,0.107027076305,0.133857099294,asd_son
232,0.0110280101084,0.127771813173,asd_son
233,0.0699286112746,0.288828243323,asd_son
234,0.0244452704673,0.0579038053181,asd_son
235,-0.0267327057567,-0.021244453585,asd_son
236,0.0943549328513,-0.0916768273005,asd_son
237,-0.517167201293,-0.568075524783,asd_son
238,0.0318742012557,-0.277203533765,asd_son
239,0.167156989733,-0.039439029387,asd_son
240,0.132195917612,-0.00747311690889,asd_son
241,-0.0180080781985,0.0390329382984,asd_son
242,0.153477131186,0.144624366375,asd_son
243,-0.131484032462,-0.0877645275235,asd_son
244,-0.540151385167,0.106069036461,asd_son
245,0.149419774688,0.0674651814937,asd_son
246,0.15008329149,0.141229308655,asd_son
247,0.00475950442228,0.0343694659076,asd_son
248,0.155930056162,0.120867120864,asd_son
249,0.000212601917723,-0.108124152598,asd_son
250,0.0295271028094,-0.104074562323,asd_son
251,0.282236575624,0.192251887528,asd_son
252,0.11213351687,0.0876461363962,asd_son
253,-0.127555697029,0.158605368791,asd_son
254,0.345597302788,0.237383776738,asd_son
255,0.32286714893,0.223738593349,asd_son
256,0.0864835240973,-0.00849311801934,asd_son
257,-0.249118060637,-0.12858908723,asd_son
258,0.0838248214539,-0.08833826065,asd_son
259,0.0607827213083,0.103865307094,asd_son
260,-0.160210178365,-0.136669435733,asd_son
261,0.0525946856165,0.0843783415008,asd_son
262,0.159121074816,-0.00773409984118,asd_son
263,0.18796851064,0.116417930541,asd_son
264,0.0414320283326,0.255527034657,asd_son
265,0.189499364912,0.147243307193,asd_son
266,0.116643521576,0.108188761203,asd_son
267,0.205578317089,0.210139632797,asd_son
268,0.136730707185,0.113751394723,asd_son
269,0.0754652332208,0.0480597187741,asd_son
270,-0.198261551444,-0.155492513925,asd_son
271,0.164975620561,-0.110401830218,asd_son
272,0.221855404172,0.0942475782989,asd_son
273,-0.322400304601,-0.144973243288,asd_son
274,-0.0866847953335,-0.272629961882,asd_son
275,-0.543134691464,0.146544625303,crc_zeller
276,0.00370406644774,0.0442823524769,crc_zeller
277,0.156596216957,-0.0186816546633,crc_zeller
278,-0.0255571382412,0.0112216760366,crc_zeller
279,0.235002677944,0.21812905367,crc_zeller
280,0.099073156113,-0.0112226547089,crc_zeller
281,-0.0103903561466,0.10775835197,crc_zeller
282,-0.00989207644611,0.261540141559,crc_zeller
283,0.139884271965,0.0570628165106,crc_zeller
284,-0.021620087711,-0.0325070633265,crc_zeller
285,-0.0853333504121,-0.121565246934,crc_zeller
286,-0.228863016921,0.0742006354303,crc_zeller
287,-0.053611332209,0.140009738365,crc_zeller
288,-0.219119108754,0.040777439621,crc_zeller
289,-0.217401944965,0.0748271677539,crc_zeller
290,-0.0338140638044,-0.132853397289,crc_zeller
291,0.127668170651,-0.331537256375,crc_zeller
292,-0.181882991728,0.00126957472074,crc_zeller
293,-0.0763040629892,0.0631539380921,crc_zeller
294,-0.181318157451,-0.00149363812031,crc_zeller
295,0.350810369871,0.314711479054,crc_zeller
296,0.0384437126059,0.0346039429213,crc_zeller
297,-0.0288503450821,-0.0498248248461,crc_zeller
298,0.0389934478411,-0.0827552550041,crc_zeller
299,-0.0246157944093,0.207918248587,crc_zeller
300,0.0387143829423,-0.105620269987,crc_zeller
301,-0.0725551245615,0.170271039276,crc_zeller
302,-0.025114160793,0.155911125084,crc_zeller
303,0.0149627696672,0.0772717708107,crc_zeller
304,-0.225243085231,0.0457345047941,crc_zeller
305,-0.0141882079157,0.031984855656,crc_zeller
306,0.0448218690579,0.177379095747,crc_zeller
307,-0.15792949207,0.0168634740072,crc_zeller
308,-0.0923598681387,-0.279416960753,crc_zeller
309,-0.191482164275,0.0214353668814,crc_zeller
310,-0.0855639910882,0.0475272143812,crc_zeller
311,-0.04923257018,-0.43405142541,crc_zeller
312,0.221265130037,-0.0686369118468,crc_zeller
313,0.218520428648,0.0355385052088,crc_zeller
314,-0.0294218452879,0.0268825882549,crc_zeller
315,-0.133012460925,0.117882505616,crc_zeller
316,-0.190882843563,0.0805483021816,crc_zeller
317,-0.0448448548622,0.0695840326199,crc_zeller
318,0.05434864477,-0.116981979865,crc_zeller
319,-0.0103035542007,-0.00182572377686,crc_zeller
320,0.0466034106774,-0.0512686797223,crc_zeller
321,-0.30043956608,-0.0498839435783,crc_zeller
322,-0.100501737579,0.137210769111,crc_zeller
323,-0.0796679596408,0.269548109272,crc_zeller
324,-0.140812863525,-0.069010690232,crc_zeller
325,-0.198119370098,0.0142925362987,crc_zeller
326,0.218146834094,0.173526146242,crc_zeller
327,-0.00376772906348,-0.0228214624444,crc_zeller
328,0.00299705235253,-0.467156031803,crc_zeller
329,0.0109460046949,-0.0774594601708,crc_zeller
330,-0.185086223293,0.0631886886676,crc_zeller
331,-0.17135434852,-0.00343698736128,crc_zeller
332,-0.12126104703,-0.0504235513011,crc_zeller
333,0.160550914303,-0.0892818285947,crc_zeller
334,-0.104671552211,-0.008056742544,crc_zeller
335,-0.189414286786,0.0183055658544,crc_zeller
336,0.0790000809509,0.256392112467,crc_zeller
337,-0.0208384974214,0.0174724736817,crc_zeller
338,0.566127963361,0.552093915346,crc_zeller
339,-0.129393948645,0.038912106954,crc_zeller
340,-0.148210523043,0.046179884386,crc_zeller
341,-0.157086883001,0.0117682792618,crc_zeller
342,-0.257337060167,0.101850380154,crc_zeller
343,-0.188850464998,-0.0236701233015,crc_zeller
344,0.22438429142,0.112438909081,crc_zeller
345,0.0323373452116,0.133624018745,crc_zeller
346,-0.172140734485,0.0549113043222,crc_zeller
347,0.247274033463,0.0383270021032,crc_zeller
348,-0.06390107797,-0.253855059969,crc_zeller
349,-0.0350262580597,-0.253340940771,crc_zeller
350,0.196136745216,0.0856475496595,ra_scher
351,0.0150740603157,0.134058711105,ra_scher
352,-0.137149509818,-0.2336015538,ra_scher
353,0.159916449277,-0.145474644103,ra_scher
354,-0.196856284432,0.120202588995,ra_scher
355,0.0291524337128,-0.00576969741637,ra_scher
356,0.0517503774606,0.0829973240076,ra_scher
357,0.0356296145883,0.173136583216,ra_scher
358,0.111982010369,-0.0889463961094,ra_scher
359,-0.212093006457,-0.378066101513,ra_scher
360,0.241919103336,0.189934766978,ra_scher
361,0.206255274371,0.106102511752,ra_scher
362,0.137864684833,0.0318011188748,ra_scher
363,-0.0725532382406,-0.233200412121,ra_scher
364,0.0433665385642,-0.310728252783,ra_scher
365,0.209032422173,0.175290214945,ra_scher
366,0.155541772986,0.0703102043352,ra_scher
367,0.201979771586,0.179862174155,ra_scher
368,0.114945745508,0.120829711703,ra_scher
369,0.203598838191,0.190711999858,ra_scher
370,0.253432649999,-0.00185468899009,ra_scher
371,-0.0581817610287,-0.123284926875,ra_scher
372,0.0247231514229,-0.439943282596,ra_scher
373,0.248709129675,0.130450258526,ra_scher
374,0.0731645069195,0.265525013968,ra_scher
375,0.264583231792,0.219532559126,ra_scher
376,0.196033378573,0.0416781657106,ra_scher
377,0.243603277947,0.198889091843,ra_scher
378,-0.127714885287,-0.250033514457,hiv_dinh
379,0.243012827695,0.172551005239,hiv_dinh
380,0.0803886331306,0.00310569352953,hiv_dinh
381,0.236698203093,0.167353683622,hiv_dinh
382,0.0947364756983,0.0170932480769,hiv_dinh
383,0.0865756035159,-0.072973028578,hiv_dinh
384,0.128559814188,0.0152993598908,hiv_dinh
385,-0.108419183154,-0.209224278996,hiv_dinh
386,0.0731524886053,-0.0151411151656,hiv_dinh
387,-0.181118529324,0.026423600465,hiv_dinh
388,0.197310922703,0.116271494242,hiv_dinh
389,-0.256403861928,-0.341002288667,hiv_dinh
390,0.288701889004,0.244411384283,hiv_dinh
391,-0.0915995754124,-0.181860403699,hiv_dinh
392,-0.207564036651,-0.151852834236,hiv_dinh
393,-0.158377368425,-0.14820900621,crc_baxter
394,-0.0254283860233,0.163827938395,crc_baxter
395,-0.116683298571,-0.0592096297905,crc_baxter
396,-0.145928499754,-0.0202347719015,crc_baxter
397,-0.056277544208,-0.183791493262,crc_baxter
398,0.222545765629,0.0196545585453,crc_baxter
399,0.275410204435,0.124859943629,crc_baxter
400,-0.00669597773777,-0.499566632103,crc_baxter
401,0.0900017417166,0.154402375963,crc_baxter
402,-0.0887652193185,-0.0671353642326,crc_baxter
403,-0.109411886383,-0.229322238138,crc_baxter
404,-0.0896550690473,-0.1401658626,crc_baxter
405,-0.0311055296391,0.0539972743243,crc_baxter
406,-0.0346871736782,-0.0137597657619,crc_baxter
407,-0.245688498201,-0.0831936781912,crc_baxter
408,0.0118990214782,-0.516513988674,crc_baxter
409,-0.203423080103,0.0368943379951,crc_baxter
410,-0.353765315073,-0.00803279982842,crc_baxter
411,-0.160429862715,-0.00728584164095,crc_baxter
412,-0.115600641188,0.099970487217,crc_baxter
413,0.0621242304911,0.0338253370234,crc_baxter
414,-0.17948174361,-0.0432617006556,crc_baxter
415,0.1159576305,0.160880129119,crc_baxter
416,-0.312189010972,-0.0587443522044,crc_baxter
417,-0.00446266529646,-0.0989592469154,crc_baxter
418,-0.0528372269023,-0.0918801449947,crc_baxter
419,-0.306436448986,0.0291727352996,crc_baxter
420,0.0365097984561,0.0115134227601,crc_baxter
421,0.0999563850871,-0.0500782346558,crc_baxter
422,-0.101395663492,0.0805614627922,crc_baxter
423,0.0238899831035,-0.301421926464,crc_baxter
424,-0.03334491921,0.189515446119,crc_baxter
425,0.0934230167033,0.0658814390557,crc_baxter
426,-0.271923169024,-0.0393209014432,crc_baxter
427,-0.276944852682,-0.0455285640897,crc_baxter
428,0.0869042935336,0.086008691638,crc_baxter
429,-0.0651771596935,-0.00608467174131,crc_baxter
430,0.287262647467,0.238082208411,crc_baxter
431,0.158852082695,0.00886472669606,crc_baxter
432,-0.217294655331,-0.0562945131096,crc_baxter
433,0.00488266337099,0.0257645799756,crc_baxter
434,-0.315794342818,0.137419118447,crc_baxter
435,0.032001715681,0.0877358874659,crc_baxter
436,-0.202082456921,0.03658659538,crc_baxter
437,-0.431887830258,-0.214207604679,crc_baxter
438,0.226022808208,0.294914114908,crc_baxter
439,-0.0302330606754,-0.0317986917746,crc_baxter
440,0.100373830776,0.0757371714968,crc_baxter
441,-0.0522890874221,-0.0242316590794,crc_baxter
442,0.0959170025033,-0.0190121343613,crc_baxter
443,0.243236885222,0.149465625228,crc_baxter
444,0.101388460001,0.0187795252079,crc_baxter
445,-0.175429323584,-0.0268636744444,crc_baxter
446,0.190927089254,0.0908091895549,crc_baxter
447,0.0532403287294,-0.235572850724,crc_baxter
448,-0.014428622229,0.0214707485858,crc_baxter
449,0.116456112215,-0.0792852945175,crc_baxter
450,-0.0816546708416,-0.0842766262331,crc_baxter
451,-0.357309367636,-0.00325711172619,crc_baxter
452,-0.171305962002,0.333486010312,crc_baxter
453,0.0594179942299,0.103330764817,crc_baxter
454,0.0817568628859,0.137101024589,crc_baxter
455,-0.103564657996,0.0187520134721,crc_baxter
456,-0.0799971031132,0.157683611494,crc_baxter
457,0.0263105376952,-0.00121782369412,crc_baxter
458,-0.290794814453,-0.127016985864,crc_baxter
459,0.038526315732,0.122472148479,crc_baxter
460,-0.135826583241,-0.0772079512795,crc_baxter
461,-0.247115602227,-0.0628241285051,crc_baxter
462,0.300282361036,0.236515807575,crc_baxter
463,-0.246443859643,0.0198094629202,crc_baxter
464,-0.105493628615,0.10404357957,crc_baxter
465,0.0972277018924,0.12204761041,crc_baxter
466,-0.22439032992,-0.0264575977366,crc_baxter
467,0.207545425452,0.106877598078,crc_baxter
468,-0.349455588964,0.00777577163342,crc_baxter
469,0.197910769269,0.106894594796,crc_baxter
470,0.0182675677757,0.194668189406,crc_baxter
471,0.360572548319,0.320737379091,crc_baxter
472,0.0577901619743,0.00928646722101,crc_baxter
473,0.0494405359874,-0.048600343625,crc_baxter
474,-0.0533144600772,0.0380051302883,crc_baxter
475,0.0221295971279,0.0387314210955,crc_baxter
476,0.0100295046457,0.143090787095,crc_baxter
477,-0.220547411427,-0.0763371663833,crc_baxter
478,0.397191022544,0.333228300876,crc_baxter
479,-0.253785737789,-0.0305686781791,crc_baxter
480,0.0734940853241,0.0321509041647,crc_baxter
481,0.114779595905,-0.856711451649,crc_baxter
482,-0.00673517148027,0.0971625598634,crc_baxter
483,-0.171043403526,-0.0103680193988,crc_baxter
484,0.0973829140878,0.0936520550853,crc_baxter
485,-0.15164156724,0.016958286426,crc_baxter
486,0.00709106696334,0.0282773853523,crc_baxter
487,0.102279795029,0.210714329963,crc_baxter
488,-0.447452764103,0.179085894349,crc_baxter
489,0.0212257592875,0.114497050646,crc_baxter
490,-0.0906793552135,0.0159373235742,crc_baxter
491,0.209899800956,0.0493503806514,crc_baxter
492,-0.0906335155474,-0.295858121345,crc_baxter
493,0.250666778168,0.26569521932,crc_baxter
494,-0.178342333627,0.124191828002,crc_baxter
495,-0.331101161677,0.127618713152,crc_baxter
496,-0.250212627331,-0.0355043405777,crc_baxter
497,-0.237817974637,0.0963551918508,crc_baxter
498,-0.270563095661,-0.0598446131377,crc_baxter
499,-0.0171073670307,-0.143820772987,crc_baxter
500,-0.23614909999,-0.0757317336891,crc_baxter
501,0.112622081248,0.0603431718171,crc_baxter
502,0.147835597122,0.17446044174,crc_baxter
503,-0.00295015667152,0.0718263157203,crc_baxter
504,0.100927393,0.0144442149816,crc_baxter
505,-0.206876401208,-0.0694712922054,crc_baxter
506,-0.205412826795,0.118526768664,crc_baxter
507,-0.162463157039,0.00208971868687,crc_baxter
508,0.294140782596,0.329015458905,crc_baxter
509,-0.278975851363,-0.122455987619,crc_baxter
510,0.0647896673225,0.135988277282,crc_baxter
511,-0.119555051912,-0.44349231255,crc_baxter
512,0.270984055074,0.170719083401,crc_baxter
513,-0.0366705148924,-0.155898439641,crc_baxter
514,-0.0651272783039,-0.308866376609,crc_baxter
515,0.157111262798,0.275140438337,crc_baxter
516,-0.230986432715,-0.062591104305,crc_baxter
517,-0.233059364115,0.0045958402483,crc_baxter
518,0.150546182341,-0.00586574504352,crc_baxter
519,0.020261711194,-0.0813844867295,crc_baxter
520,-0.247442414351,-0.067056543913,crc_baxter
521,0.0620495520707,0.0336393432468,crc_baxter
522,-0.186158393334,0.151312951585,crc_baxter
523,-0.160223940844,-0.367415873594,crc_baxter
524,0.0673073510478,-0.0493822246193,crc_baxter
525,-0.116135210787,0.105019510305,crc_baxter
526,0.607291494562,0.360458054352,crc_baxter
527,0.255018289611,0.236720443997,crc_baxter
528,0.331437629416,0.0817554388654,crc_baxter
529,-0.158303317267,-0.200623630291,crc_baxter
530,-0.108962279583,-0.263886315574,crc_baxter
531,0.104485048457,0.173955271104,crc_baxter
532,0.148865809061,0.296383313038,crc_baxter
533,-0.290834421357,-0.100314185631,crc_baxter
534,0.0447323920507,0.0726559173986,crc_baxter
535,0.00977691083386,-0.0463957847659,crc_baxter
536,-0.0214908365067,-0.197327055333,crc_baxter
537,-0.00203325674693,-0.0890189954899,crc_baxter
538,-0.160798386875,0.170327633706,crc_baxter
539,0.0497132260577,-0.0302066466716,crc_baxter
540,0.280430560555,0.0770640684929,crc_baxter
541,-0.439576367622,-0.0961596570559,crc_baxter
542,0.308157887384,0.0858885576447,crc_baxter
543,0.0625270924439,0.053974034502,crc_baxter
544,0.0829860199075,0.199263006519,crc_baxter
545,-0.218305188581,-0.0944773541385,crc_baxter
546,-0.0547500708258,0.0155372462117,crc_baxter
547,-0.0732164076301,-0.0071399700471,crc_baxter
548,0.106090442797,-0.152033837536,crc_baxter
549,-0.0161241203275,-0.194001668766,crc_baxter
550,0.102744618207,-0.435477506546,crc_baxter
551,-0.0504929757763,-0.29848704983,crc_baxter
552,0.0631836730501,0.095182862051,crc_baxter
553,-0.205900933205,-0.0116878205036,crc_baxter
554,0.124418288299,0.264688079112,crc_baxter
555,-0.305145880341,0.0142783641903,crc_baxter
556,0.249144543491,0.0796124789195,crc_baxter
557,-0.157975073382,-0.0560105735382,crc_baxter
558,-0.23234423904,-0.137630225587,crc_baxter
559,-0.10958140012,0.178946141046,crc_baxter
560,-0.137255697526,0.0590535346348,crc_baxter
561,0.237298343931,-0.201170131432,crc_baxter
562,-0.134811004388,-0.13413027151,crc_baxter
