Dataset,Taxonomic Level,Traita,Taxonomyb,BMI              p valuec,BMI               q valued,Direction of association (Higher in)e,Permutation p valuef,Ag,A 95% CIh,Ci,C 95% CIj,Ek,E 95% CIl,rMZm,rDZn,2*(rMZ-rDZ)o,,,
Yatsunenko,OTU,4395462,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.681,2.54E-15,(0?0),2.96E-13,(0?0.16),1,(0.81?1),-0.174631599,-0.137011268,-0.049695469,,,
Yatsunenko,OTU,174747,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,NA,NA,NA,0.68,2.54E-15,(0?0.22),1.95E-16,(0?0.19),1,(0.78?1),-0.384463443,-0.163713267,0.028518455,,,
Yatsunenko,OTU,251970,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.894,2.42E-15,(0?0),0.27431186,(0?0.49),0.72568814,(0.48?0.97),-0.217246122,0.228674727,0.337297788,,,
Yatsunenko,OTU,178885,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,NA,NA,NA,0.853,2.36E-15,(0?0.53),0.257239772,(0?0.47),0.742760228,(0.53?0.99),-0.125333227,0.235459334,0.298125948,,,
Yatsunenko,Family,k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae,NA,NA,NA,NA,0.884,2.30E-15,(0?0),0.126588805,(0?0.36),0.873411195,(0.6?1),-0.132871963,0.101738671,0.168174653,,,
Yatsunenko,OTU,231952,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__,NA,NA,NA,0.762,2.29E-15,(0?0.3),0.269793117,(0?0.48),0.730206883,(0.52?0.97),-1.117846996,0.009986008,0.568909506,,,
Yatsunenko,OTU,295861,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.873,2.24E-15,(0?0.59),0.399171658,(0?0.59),0.600828342,(0.38?0.83),0.05656849,0.424561261,0.396277016,,,
Yatsunenko,OTU,332168,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,NA,NA,NA,0.873,2.22E-15,(0?0),0.182121829,(0?0.41),0.817878171,(0.59?1),-0.101812034,0.166169478,0.217075495,,,
Yatsunenko,OTU,274893,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__,NA,NA,NA,0.874,2.20E-15,(0?0),0.052141597,(0?0.29),0.947858403,(0.71?1),-0.483086114,-0.066789013,0.174754044,,,
Yatsunenko,OTU,132041,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__,NA,NA,NA,0.8,2.15E-15,(0?0),0.246997517,(0?0.46),0.753002483,(0.54?1),-0.224730623,0.198333595,0.310698906,,,
Yatsunenko,OTU,3779973,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans,NA,NA,NA,0.86,2.13E-15,(0?0.39),0.239449717,(0?0.46),0.760550283,(0.54?1),-0.429071745,0.163059253,0.377595126,,,
Yatsunenko,OTU,3465320,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,NA,NA,NA,0.881,2.09E-15,(0?0),0.380517767,(0?0.57),0.619482233,(0.43?0.85),-0.571901457,0.24122153,0.527172258,,,
Yatsunenko,OTU,1146771,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella; s__,NA,NA,NA,0.848,2.03E-15,(0?0.26),0.35544688,(0.07?0.55),0.64455312,(0.45?0.88),-1.274746537,0.008573583,0.645946851,,,
Yatsunenko,OTU,2331530,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,NA,NA,NA,0.824,2.02E-15,(0?0.47),0.210154272,(0?0.43),0.789845728,(0.57?1),-0.325091749,0.12680242,0.289348294,,,
Yatsunenko,OTU,2532173,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis,NA,NA,NA,0.829,2.00E-15,(0?0.34),0.082912003,(0?0.32),0.917087997,(0.68?1),-0.22506303,0.044705753,0.157237268,,,
Yatsunenko,OTU,287826,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.886,1.95E-15,(0?0.52),0.388411782,(0.16?0.58),0.611588218,(0.42?0.84),-0.104433258,0.365530021,0.41774665,,,
Yatsunenko,OTU,197761,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.876,1.95E-15,(0?0.37),0.180033598,(0?0.41),0.819966402,(0.59?1),-0.631761249,0.028913204,0.344793828,,,
Yatsunenko,OTU,180640,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.727,1.93E-15,(0?0),0,(0?0.23),1,(1?1),-0.89499792,-0.294456921,0.153042039,,,
Yatsunenko,OTU,919806,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__,NA,NA,NA,0.877,1.92E-15,(0?0.4),0.099516546,(0?0.34),0.900483454,(0.66?1),-0.212238171,0.051974061,0.158093147,,,
Yatsunenko,OTU,195548,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.87,1.83E-15,(0?0.51),0.23419796,(0?0.45),0.76580204,(0.55?1),-0.226476857,0.183675292,0.29691372,,,
Yatsunenko,OTU,197499,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.875,1.76E-15,(0?0),0.393700942,(0?0.58),0.606299058,(0.38?0.83),-0.352201679,0.286912081,0.46301292,,,
Yatsunenko,OTU,3232397,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__,NA,NA,NA,0.703,1.75E-15,(0?0),7.16E-13,(0?0),1,(1?1),-0.245363671,-0.219202564,-0.096520728,,,
Yatsunenko,OTU,198420,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,NA,NA,NA,0.718,1.61E-15,(0?0),9.46E-16,(0?0.22),1,(1?1),-0.351975885,-0.132459377,0.043528566,,,
Yatsunenko,OTU,263946,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,NA,NA,NA,0.886,1.57E-15,(0?0.38),0.484760925,(0.11?0.65),0.515239075,(0.35?0.73),-0.397670501,0.394597928,0.593433178,,,
Yatsunenko,OTU,195214,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.872,1.56E-15,(0?0),0.243239708,(0?0.46),0.756760292,(0.52?1),-0.149302738,0.201588362,0.276239732,,,
Yatsunenko,OTU,197324,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.86,1.54E-15,(0?0.52),0.29421769,(0?0.5),0.70578231,(0.47?0.95),-0.201056106,0.245210644,0.345738697,,,
Yatsunenko,Family,k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae,NA,NA,NA,NA,0.883,1.52E-15,(0?0.61),0.443632203,(0?0.62),0.556367797,(0.35?0.78),0.067640104,0.472541122,0.43872107,,,
Yatsunenko,OTU,197991,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,NA,NA,NA,0.879,1.50E-15,(0?0.35),0.241259534,(0?0.46),0.758740466,(0.54?1),-1.085544414,-0.067764762,0.475007445,,,
Yatsunenko,OTU,3028273,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.901,1.49E-15,(0?0.39),0.065034198,(0?0.3),0.934965802,(0.61?1),-0.257177384,-0.002877944,0.125710748,,,
Yatsunenko,OTU,4422727,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,NA,NA,NA,0.876,1.42E-15,(0?0),0.293973711,(0?0.5),0.706026289,(0.5?0.95),-0.688078136,0.130215215,0.474254283,,,
Yatsunenko,OTU,2500766,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.87,1.34E-15,(0?0.32),0.062508937,(0?0.3),0.937491063,(0.7?1),-0.642711463,-0.11146359,0.209892142,,,
Yatsunenko,OTU,189324,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,NA,NA,NA,0.898,1.34E-15,(0?0),0.085167606,(0?0.32),0.914832394,(0.66?1),-0.202240745,0.053092997,0.154213369,,,
Yatsunenko,OTU,312882,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.797,1.30E-15,(0?0.38),0.142592951,(0?0.37),0.857407049,(0.63?1),-0.221202533,0.108857245,0.219458511,,,
Yatsunenko,OTU,176077,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.84,1.26E-15,(0?0.42),0.164223741,(0?0.39),0.835776259,(0.61?1),0.126060565,0.171912284,0.108882002,,,
Yatsunenko,OTU,188764,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.829,1.19E-15,(0?0),0.367191063,(0.14?0.56),0.632808937,(0.44?0.86),-0.35230117,0.295170023,0.471320608,,,
Yatsunenko,OTU,194372,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.833,1.14E-15,(0?0),0.03342274,(0?0.27),0.96657726,(0.73?1),-0.11100143,0.019832333,0.075333048,,,
Yatsunenko,OTU,4343226,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.874,1.12E-15,(0?0.54),0.272284498,(0?0.48),0.727715502,(0.46?0.97),-0.144421989,0.245754424,0.317965418,,,
Yatsunenko,OTU,1811927,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__aerofaciens,NA,NA,NA,0.899,1.12E-15,(0?0),0.241325023,(0?0.46),0.758674977,(0.54?1),-0.524861774,0.109985308,0.372416195,,,
Yatsunenko,OTU,4454586,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__,NA,NA,NA,0.816,1.11E-15,(0?0),0.373364469,(0?0.57),0.626635531,(0.43?0.86),-0.634932949,0.212910003,0.530376478,,,
Yatsunenko,OTU,3931537,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__,NA,NA,NA,0.847,1.09E-15,(0?0),0.360012341,(0.13?0.55),0.639987659,(0.45?0.87),-1.277526081,0.061996732,0.700759772,,,
Yatsunenko,OTU,3562626,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,NA,NA,NA,0.911,1.08E-15,(0?0),0.418279448,(0?0.6),0.581720552,(0.37?0.81),-0.219237327,0.364877657,0.474496321,,,
Yatsunenko,OTU,319708,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__,NA,NA,NA,0.864,1.08E-15,(0?0.39),0.207455112,(0?0.43),0.792544888,(0.57?1),-0.725987648,0.017459551,0.380453375,,,
Yatsunenko,OTU,4413619,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,NA,NA,NA,0.909,1.07E-15,(0?0.32),0.067181437,(0?0.31),0.932818563,(0.69?1),-0.059526559,0.052949583,0.082712863,,,
Yatsunenko,OTU,190534,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,NA,NA,NA,0.742,1.01E-15,(0?0.2),2.63E-15,(0?0.2),1,(0.8?1),-0.50052769,-0.150574903,0.099688942,,,
Yatsunenko,OTU,196136,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,NA,NA,NA,0.865,1.01E-15,(0?0),3.76E-11,(0?0),1,(1?1),-0.038557889,0.002470881,0.021749825,,,
Yatsunenko,OTU,4442508,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,NA,NA,NA,0.849,1.01E-15,(0?0.44),0.197880002,(0?0.42),0.802119998,(0.58?1),-0.299418939,0.130228876,0.279938345,,,
Yatsunenko,OTU,4483046,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__,NA,NA,NA,0.884,1.00E-15,(0?0.55),0.288055751,(0?0.5),0.711944249,(0.45?0.95),-0.292419708,0.210271351,0.356481205,,,
Yatsunenko,OTU,4408801,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,NA,NA,NA,0.836,9.79E-16,(0?0.37),0.120614322,(0?0.35),0.879385678,(0.65?1),-0.367897131,0.0377056,0.221654165,,,
Yatsunenko,OTU,4365130,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis,NA,NA,NA,0.59,9.63E-16,(0?0.16),1.34E-18,(0?0.13),1,(0.84?1),-0.16047768,-0.196992009,-0.116753169,,,
Yatsunenko,Class,k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria,NA,NA,NA,NA,0.818,9.43E-16,(0?0.31),0.044748785,(0?0.29),0.955251215,(0.71?1),-0.354842358,-0.042180398,0.135240781,,,
Yatsunenko,OTU,292294,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,NA,NA,NA,0.904,9.32E-16,(0?0),0.06608467,(0?0.3),0.93391533,(0.65?1),-0.180616324,0.034374913,0.124683075,,,
Yatsunenko,OTU,4467992,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__,NA,NA,NA,0.875,9.25E-16,(0?0.42),0.18128595,(0?0.41),0.81871405,(0.59?1),-0.340631616,0.103142497,0.273458305,,,
Yatsunenko,OTU,193763,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.854,9.15E-16,(0?0.35),0.367953734,(0.14?0.56),0.632046266,(0.44?0.86),-0.85273939,0.139284849,0.565654544,,,
Yatsunenko,OTU,353085,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,NA,NA,NA,0.663,8.64E-16,(0?0.18),7.18E-14,(0?0.14),1,(0.82?1),-0.431817322,-0.268422863,-0.052514202,,,
Yatsunenko,OTU,188079,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,NA,NA,NA,0.844,8.52E-16,(0?0.49),0.301795731,(0.06?0.51),0.698204269,(0.49?0.94),-0.3330575,0.221844436,0.388373186,,,
Yatsunenko,OTU,509709,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,NA,NA,NA,0.897,8.37E-16,(0?0),0.164971827,(0?0.39),0.835028173,(0.61?1),-0.354996281,0.080411061,0.257909201,,,
Yatsunenko,OTU,4428676,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,NA,NA,NA,0.86,8.33E-16,(0?0.41),0.152939737,(0?0.38),0.847060263,(0.62?1),-0.082805923,0.139717924,0.181120886,,,
Yatsunenko,OTU,180352,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.699,7.87E-16,(0?0),5.01E-14,(0?0),1,(1?1),-0.834148232,-0.272886045,0.144188071,,,
Yatsunenko,OTU,327927,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__,NA,NA,NA,0.884,7.85E-16,(0?0.48),0.222450758,(0?0.44),0.777549242,(0.51?1),-0.350736167,0.13179046,0.307158544,,,
Yatsunenko,OTU,197765,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,NA,NA,NA,0.748,7.67E-16,(0?0),6.12E-15,(0?0.21),1,(0.75?1),-0.123865677,-0.065448109,-0.00351527,,,
Yatsunenko,OTU,304047,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens,NA,NA,NA,0.778,7.49E-16,(0?0.27),1.84E-15,(0?0.19),1,(0.73?1),0.674100043,0.094114115,-0.242935906,,,
Yatsunenko,OTU,4387246,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,NA,NA,NA,0.753,7.46E-16,(0?0.2),3.23E-13,(0?0),1,(0.8?1),-0.002801614,-0.080499177,-0.07909837,,,
Yatsunenko,OTU,363477,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.757,7.41E-16,(0?0),2.33E-15,(0?0),1,(1?1),-0.250112872,-0.108279727,0.016776709,,,
Yatsunenko,OTU,4391625,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula,NA,NA,NA,0.877,7.15E-16,(0?0.42),0.252827241,(0?0.47),0.747172759,(0.53?0.99),-0.767963523,0.036594416,0.420576178,,,
Yatsunenko,OTU,547223,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__,NA,NA,NA,0.892,7.01E-16,(0?0.36),0.09239167,(0?0.33),0.90760833,(0.67?1),-0.192854774,0.050186971,0.146614358,,,
Yatsunenko,OTU,197361,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,NA,NA,NA,0.894,6.84E-16,(0?0.49),0.3707106,(0?0.56),0.6292894,(0.43?0.86),-0.470914457,0.250265652,0.485722881,,,
Yatsunenko,OTU,178183,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,NA,NA,NA,0.834,6.84E-16,(0?0.49),0.356670631,(0.12?0.55),0.643329369,(0.45?0.88),-0.183047461,0.329320093,0.420843824,,,
Yatsunenko,OTU,1790209,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.853,6.72E-16,(0?0),0.321161308,(0.08?0.52),0.678838692,(0.48?0.92),-0.006730127,0.330669916,0.33403498,,,
Yatsunenko,OTU,337765,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,NA,NA,NA,0.87,6.64E-16,(0?0),0.001537116,(0?0.25),0.998462884,(0.74?1),-0.595751896,-0.177353783,0.120522165,,,
Yatsunenko,OTU,194471,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.832,6.61E-16,(0?0.47),0.302878324,(0.06?0.51),0.697121676,(0.49?0.94),-0.38958195,0.216885947,0.411676922,,,
Yatsunenko,OTU,1579962,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.907,6.49E-16,(0?0.43),0.483385336,(0.06?0.65),0.516614664,(0.35?0.73),-0.189510948,0.452958334,0.547713808,,,
Yatsunenko,OTU,4410881,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,NA,NA,NA,0.869,6.41E-16,(0?0.43),0.199316479,(0?0.42),0.800683521,(0.56?1),-0.284563435,0.141744468,0.284026186,,,
Yatsunenko,OTU,198192,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,NA,NA,NA,0.736,6.18E-16,(0?0.22),0,(0?0.19),1,(0.78?1),-0.17580481,-0.088993877,-0.001091472,,,
Yatsunenko,OTU,176924,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,NA,NA,NA,0.813,5.73E-16,(0?0.24),0.01045982,(0?0.25),0.98954018,(0.75?1),-1.027517767,-0.305250281,0.208508603,,,
Yatsunenko,OTU,184984,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,NA,NA,NA,0.788,5.69E-16,(0?0.3),1.24E-15,(0?0.23),1,(0.7?1),-0.128335445,-0.039119534,0.025048188,,,
Yatsunenko,OTU,522433,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.91,5.36E-16,(0?0.51),0.168660555,(0?0.4),0.831339445,(0.49?1),-0.185777529,0.110313666,0.203202431,,,
Yatsunenko,OTU,310301,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,NA,NA,NA,0.889,5.17E-16,(0?0),0.162839784,(0?0.39),0.837160216,(0.61?1),-0.451576726,0.046191832,0.271980195,,,
Yatsunenko,OTU,177910,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.796,4.66E-16,(0?0.29),1.61E-19,(0?0.22),1,(0.71?1),0.046617115,0.00385204,-0.019456518,,,
Yatsunenko,OTU,163430,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.901,4.66E-16,(0?0),0.163484561,(0?0.39),0.836515439,(0.61?1),-0.759962106,-0.011626724,0.368354329,,,
Yatsunenko,OTU,180834,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,NA,NA,NA,0.855,4.44E-16,(0?0),0.058928811,(0?0.3),0.941071189,(0.7?1),-0.972278837,-0.221421025,0.264718394,,,
Yatsunenko,OTU,206213,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.913,4.15E-16,(0?0),0.175988962,(0?0.4),0.824011038,(0.6?1),-0.572184004,0.047068031,0.333160033,,,
Yatsunenko,OTU,287608,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,NA,NA,NA,0.917,4.03E-16,(0?0.41),0.252916231,(0?0.47),0.747083769,(0.53?0.99),-0.514313984,0.121438892,0.378595884,,,
Yatsunenko,OTU,28702,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.692,3.95E-16,(0?0.15),4.44E-10,(0?0.12),1,(0.85?1),-0.47845265,-0.316541319,-0.077314994,,,
Yatsunenko,OTU,180191,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,NA,NA,NA,0.847,3.86E-16,(0?0),0.158257388,(0?0.39),0.841742612,(0.57?1),-0.201485727,0.119683369,0.220426233,,,
Yatsunenko,OTU,2056702,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.875,3.69E-16,(0?0.36),0.151503358,(0?0.38),0.848496642,(0.62?1),-0.407455969,0.071077301,0.274805286,,,
Yatsunenko,OTU,1657491,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,NA,NA,NA,0.897,3.47E-16,(0?0.5),0.298416691,(0?0.51),0.701583309,(0.48?0.94),-0.249959501,0.247152872,0.372132622,,,
Yatsunenko,OTU,3023610,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__,NA,NA,NA,0.913,3.40E-16,(0?0),0.125077542,(0?0.36),0.874922458,(0.5?1),0.164484637,0.172127743,0.089885425,,,
Yatsunenko,OTU,531582,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,NA,NA,NA,0.881,3.29E-16,(0?0.56),0.389485788,(0?0.58),0.610514212,(0.4?0.84),-0.103326004,0.375326267,0.426989269,,,
Yatsunenko,OTU,194270,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.747,3.26E-16,(0?0),3.23E-16,(0?0),1,(1?1),0.441145624,0.007673367,-0.212899445,,,
Yatsunenko,OTU,73753,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__,NA,NA,NA,0.874,3.15E-16,(0?0.38),0.361167614,(0?0.56),0.638832386,(0.44?0.87),-0.719586408,0.173985032,0.533778236,,,
Yatsunenko,OTU,331491,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,NA,NA,NA,0.91,3.02E-16,(0?0.48),0.327163073,(0?0.53),0.672836927,(0.47?0.91),-0.125577494,0.310227191,0.373015938,,,
Yatsunenko,OTU,519880,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,NA,NA,NA,0.905,2.97E-16,(0?0.6),0.367264682,(0?0.56),0.632735318,(0.39?0.86),-0.21934446,0.270793629,0.380465859,,,
Yatsunenko,OTU,4406795,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__,NA,NA,NA,0.922,2.87E-16,(0?0),0.248685871,(0.01?0.46),0.751314129,(0.54?0.99),-0.622782869,0.083096494,0.394487929,,,
Yatsunenko,OTU,791348,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__D168,NA,NA,NA,0.909,2.77E-16,(0?0.46),0.295759765,(0?0.5),0.704240235,(0.49?0.94),-0.412001268,0.200292694,0.406293328,,,
Yatsunenko,OTU,204126,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,NA,NA,NA,0.875,2.62E-16,(0?0),0.308812897,(0?0.51),0.691187103,(0.49?0.93),-0.394055567,0.231110585,0.428138368,,,
Yatsunenko,OTU,187668,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__,NA,NA,NA,0.933,2.57E-16,(0?0),0.2115724,(0?0.43),0.7884276,(0.57?1),-1.278626526,-0.119226682,0.520086581,,,
